start_phone,end_phone,num
13541045310,13172515668,793
15728464170,15845808339,703
13253269688,15966019083,586
15800318259,13869625331,492
18556350969,15078474760,604
18528388152,13591921266,353
18539388893,15702575044,114
18848089229,15100207340,591
13871298477,13799463716,696
18891293911,15097711906,801
15617341018,15748415720,344
15761056398,13721804327,590
15906904611,15878386974,162
15245870825,13540979353,791
15128668142,13276095871,616
13662677342,15311061707,656
18510794542,13148746817,910
15616779557,15586530095,216
15265920527,14730004747,325
15551870293,14730004747,780
14583055765,14597802310,440
15801550139,15707077221,199
18633728949,15388207527,314
15897236485,15966535032,810
13516926924,15702336496,707
18680475632,15660838257,219
18710221685,13405852647,371
13836841822,15562594697,641
15229625592,15275046142,180
15641478053,18800394772,673
18120209324,15145365387,259
14560128357,13884406606,391
15319585012,13622546417,801
15060655590,15734717932,782
15103442058,13506809312,110
14723997340,13287494019,553
15253642858,13125623213,726
13828478338,15725505584,767
15341708574,15830485666,670
13686260076,14553692200,855
18147688911,13899111795,502
13622202224,15604493424,317
13434628913,13254420883,393
14547841898,15184221094,502
13814122388,15984067162,402
13230880269,13587902810,705
15825066935,13813571875,450
15793246111,18521261747,155
14744909024,18033334446,500
15827503117,15716910740,560
18702588028,18666497581,358
15859232517,13771175352,144
18809018246,13203046282,780
15666045380,14579376663,959
15982893948,18803660952,927
13278506196,18917598874,365
13481024000,13630561635,470
13857489048,13895498214,912
18980667025,14748414636,953
15955986169,18152692577,926
15100515752,15637820288,442
13983432951,15945994948,476
14580825578,15156368487,843
18721908619,14594928403,814
15227332551,18887115253,596
13137120264,13845771721,548
15737469584,15111682437,433
18816772910,15104848313,817
15393994130,15660784216,757
18875842161,15853104301,935
13325585078,18626823532,598
15041412407,18626823532,997
13625430627,18262665820,848
18015473561,15105692294,697
15305939811,14708505893,907
18100196584,13115159475,298
13789754488,13003383264,466
15271316407,15662871090,191
15737249239,15047605505,370
15585939420,15509705141,629
13236673173,14510018295,658
13476751232,15934796070,522
13824489515,15359611851,584
15061799299,15587681171,536
15308354589,15354174310,118
13052837690,15035578487,483
15001540348,15505823766,263
15799397765,18502683243,646
13450531521,18045286547,200
13742953758,18045286547,513
18576576908,18124896371,112
18704564423,15864511692,112
15760014282,13415855501,850
18009962326,18893312934,722
14705986501,18822211576,571
13086152616,13942362758,921
15181265488,18846009813,714
18825589785,13911483593,715
13234655596,15287272700,632
13083133796,15038861270,703
13675303488,13349562652,889
13552108819,14549088558,392
18881841379,13356596515,866
15695771261,15738067595,616
13581345214,15307146651,361
13402442230,15394255761,186
13351934149,15093904500,557
18572748617,13777110263,852
13131310217,18001861873,703
15976955847,13913674102,291
13301934736,15705332923,310
13175505840,18162832154,754
13407257443,14563830206,480
13029528251,13918683470,162
13900626400,13687712235,255
15699126856,15634373078,990
13095420076,18175570930,528
15647943407,13327706525,677
13013996662,15558756273,659
13061040321,13433519114,636
15072218900,15189897084,203
13493401509,13928180041,220
13517235397,14531536378,261
18999615811,18642186652,937
18199709717,18239931738,808
13474878659,18239931738,495
18271682711,18600638432,438
18226443512,18894628192,870
18706082187,15990262531,539
15603258177,13667807745,638
13906490122,18989740854,140
18603884748,15706680842,405
15655304308,13159350500,453
18603914445,15511394362,362
15845025671,15989543375,380
15267623264,14505730460,660
18120220771,13362218787,961
18181094306,14785057037,381
13175037621,15767739428,937
15386094987,13882190291,137
13645877222,15349366709,306
15517045446,13403927599,915
13402195142,15189358664,628
14560814105,14560514672,380
15936546253,18917284167,109
13109764561,18553062366,700
15999176185,15910772441,569
18525515732,13713076957,592
14579616834,18847286983,725
18193498997,14533055758,294
15248224795,13042339221,630
18510142620,13080616745,314
14525477702,13929612022,686
18605178379,18625340776,931
15674818804,15297703856,929
18598449461,13374213486,617
14517725530,15607322260,537
18779140535,13636085692,964
15961067357,13320015419,243
13017131216,18860042452,342
15287808118,15601943997,248
14526756819,18553112915,377
15539575463,18816124740,539
18203883161,14532866277,870
18927041067,18585855278,210
18636608915,15220644803,297
15212344653,14571741661,946
14783843417,18771629220,950
15225207924,18576482377,992
18817440548,13525337535,353
15192708989,13886680720,885
13577747555,15349663035,480
18169259076,13836710004,860
18020643548,18772195955,401
15115360496,18118275823,603
18149486334,18172854629,609
14709258611,15049476547,321
14590837831,13047312344,356
13711770478,15119711363,244
18701043278,18516954034,757
15988664563,15936170098,826
13167117586,13342079792,848
14738081883,15633205763,648
18101597049,13423728675,897
15374907443,13148017734,442
13692371192,13148017734,202
13716581217,14576650948,751
18149530515,14567833188,515
15174801007,14749862518,367
15390901878,13117483175,264
13470921978,13919049997,713
18928364563,13390158602,432
13345198204,13365194621,249
15895240766,13163304007,563
15270016568,18830355561,881
14538174140,18570938388,569
15253809005,15815256033,449
14786365308,15966176071,731
13840479547,13984133794,172
14542258924,18875618706,491
18037304858,14745277347,615
18816899763,15270487632,914
15244149390,18613613407,850
14525265208,13664369600,680
13078545528,18874208148,453
13186285717,13175716009,588
18522799800,18291326952,701
14595658460,13581996817,554
15592543943,18115451115,230
13910483342,13223696251,140
13452988308,15067535687,407
15639340437,13764389866,449
15907869184,13961994202,685
18572848232,13217229815,554
13910847996,18672898941,784
18794452049,13910975366,414
15804279745,15086362795,239
14785770716,15852514239,169
15940505704,15987487309,672
18623039535,18836681427,350
14502771012,15969095111,706
18235288273,15116791453,201
18777055148,15007978781,775
18057022305,15060373181,361
15519130201,13929009342,347
15661909907,13772965416,997
18122089785,13278700886,344
13065932810,14538780996,122
14501373089,13407841122,143
18040961357,15175306821,678
15661413251,15962566317,509
18062859214,13322722178,192
13793779324,13928907363,683
14763386228,15578135160,729
13851541027,18563616069,513
15655296406,18634431422,913
13436220466,18524021508,319
13573935896,14582602011,846
18768324576,15072417146,445
18624383577,13382349744,665
18619664865,15267596978,968
18529211850,13769519769,752
15001493028,14791767549,660
15969686353,13983532169,401
14796157235,15237297149,410
15398979865,15211000350,494
18863306490,14792290114,220
15854537703,15391481122,568
18103652366,15976561600,242
13617015263,15985889350,309
18023483366,14796023662,515
18721570956,18113513149,760
13484123729,13592402823,938
14739217272,18277123273,470
13751021680,18868857228,253
14567036843,18257489688,403
13713885340,18167646263,836
15079382189,18846002301,813
15038815156,14530082476,914
18786716054,14530082476,884
18254455392,13995398345,644
15293711280,13026892466,825
18584183619,13899891970,549
14594587797,13439144887,870
15271165081,18989047941,964
13222972156,13173483772,777
13356705446,13847918058,507
14591646413,18564857486,554
13582812746,15752387902,789
18886240568,15752387902,643
13232455427,13369255094,584
18578578420,13071255656,530
13960970512,14587007275,516
13042668006,13434827705,582
13360913776,13496768411,291
15230185712,13560480990,944
13789172316,13075035949,674
18045713326,13031552826,407
18847995740,13621418254,445
18591326000,13382476680,767
15821070171,15637426555,599
15039668434,13151107915,333
15884558054,18641434837,539
13523686497,13581435312,550
18077126176,15975188688,461
13064895270,14515500441,594
15305460490,13971450427,787
13274537510,18731473038,505
13665836859,18107966306,470
13018189229,13583620832,907
18561497569,18879947278,440
14503053871,15988137537,321
14584581780,15026097703,734
15625195363,13190569486,535
13819181866,13241144198,213
13541981623,15819731301,915
15929147917,13308304508,718
15638246011,15007834742,795
14519949119,18840779492,681
18546264282,18840779492,139
13583789402,13611143240,922
13889917362,14515537461,428
18817692786,18112454224,147
13390033786,18536133814,112
15890387989,13097008328,195
15231163512,13097008328,749
18741075331,18507395116,318
18617859766,13843928280,456
13560837612,15671523047,595
15986918834,15671523047,699
15086053934,13942377659,509
18252934223,18700183354,937
13013011700,13003575845,186
15573980171,15004119652,864
13460181273,13649416317,273
18579253484,15877335667,664
15567249319,13272455561,215
18922623503,13250759891,492
18777507786,14513577729,503
14546548022,13909279699,350
15897236309,18084078040,459
14518601633,13220122886,503
18562168076,15301521966,791
18060937655,13989431253,626
13224294160,14753167335,505
15387177038,18105908893,611
18157685024,13451573767,582
13810153458,15863927264,279
13568119154,14702176980,532
18581819896,13759301581,893
15721992279,13048588602,370
15641803300,15629098383,129
15322569164,15721648947,864
15263086371,15314351202,291
15334841030,13810388202,612
18624367180,18542758493,828
18704361946,14733290509,902
15255800634,18669827881,441
15114499038,18195601438,879
15072722642,18283169089,817
18729923711,13313709812,969
13099763678,13918605270,380
15100287317,18902176225,830
14798931929,13404036464,725
13819859689,15507994889,787
18862325109,18739224209,221
18087666868,18027876748,579
18687755260,18259001793,173
15973062055,13801796003,462
15532968876,13967199450,877
14512841417,18191044318,600
15371925848,15973549989,573
18028937705,14541452583,871
13619890029,15532640830,827
15721220895,15899691798,433
15933796307,14595349523,752
18982437563,13217650427,128
13331485267,18902714243,501
15149532584,13785683528,595
14583277679,15755305151,564
13700349318,15231315927,832
15206155176,18052508798,791
15128344575,18875617854,505
14517639444,15230339555,632
18925468436,14577872913,200
18715349358,18168959354,349
13109263216,18153058366,905
13032672816,18071322248,912
18705526980,15554893312,342
13711532920,18655833673,823
13917668907,15323630076,132
18021556677,15339200556,251
13528184949,18846826194,100
18538899906,18730699776,383
13151575724,13413633133,776
13844227294,13270324551,161
13311006757,13823989830,506
13538997565,15364386399,705
15988267538,14542025897,752
18245093108,15183571523,632
18034702219,15651704262,104
15111620443,18647455039,918
18816760527,13264842871,456
15660214736,18043349061,994
18512084799,18898355729,901
13274942850,15293175913,505
18933132142,18053627644,783
15195555865,13537847588,435
14709906424,18714142180,500
15905517622,18714142180,714
18670958520,13490325606,204
14582325148,18614641646,501
13305247843,13150672315,815
15319224078,13433553462,783
18685203374,13773355800,376
18589300957,18797235286,736
15543421841,13355433944,270
18175739730,14594383001,170
14573961291,14793253062,330
13057099998,15199451485,296
14587702256,15244398846,390
18192406552,14517242161,854
15183957118,18035529497,635
13304896932,13874750360,697
18055316677,13936328602,390
14581859722,18937507336,334
13715546521,15914935622,891
13144039197,14739815927,415
15689494149,14547026018,320
15071722033,18530537620,972
15274179362,18963429540,461
15637724885,15564631622,840
15821406057,15826444164,979
18157642749,13991902292,182
15095173008,15778837818,416
13267486435,18577195155,368
18959898939,13758679936,502
15931455068,13711843192,615
13786139139,13394439656,792
13816906435,13734118564,870
15142564005,18133739894,516
18023289964,14776953266,257
18934631434,13152656958,330
18277205454,18957095767,777
15359064442,14595841314,570
15021574492,18769995296,499
18747205435,18865139155,197
15205376214,18206080124,350
13369263986,15843180773,766
18024568693,18228555291,246
18098291867,15548681933,684
18534144038,18611551178,650
18725718146,15351980450,291
14772855084,18709112093,745
13035523736,14770388540,605
14516187752,14538592363,664
18055447441,14558925483,107
18287399863,15672216029,419
15038364325,13904575882,869
13987075793,18208475207,904
18782341376,13852164789,228
13929730834,15719412905,150
13126153377,18556004599,706
15379308688,13714982479,733
15312000976,15597560636,703
15263806041,13470296354,635
18777299362,15328191308,733
18701106591,15559318577,235
18816407252,18658895585,611
13015324416,13168494086,537
18888840814,13771392968,351
15366774888,18016206818,687
15861617800,13239902000,990
14504192747,15626701075,454
13421942744,18903084886,532
13054669379,15728894089,753
13770736893,15305620384,320
14534608485,14736457447,112
13375187628,18015473015,760
15504853124,18294871837,447
18245147685,18936614418,520
15762978441,15726767366,896
15628578374,13984764167,322
18665088129,13204349119,870
13082272716,13773726341,211
18228055280,15073366761,203
18272147263,18723064913,236
13651862929,18882716786,835
13657681551,13503859630,259
18790985995,13591166707,459
14726769978,13849449502,492
15369629441,15745970397,978
13351666963,15373875807,364
15017104716,15619967993,654
14559772415,15223756003,161
15774103128,18840446039,864
13834112616,13179143974,282
15282688167,18000366004,737
18067292032,15569693722,410
15380253428,14519693223,557
18576283126,14532976525,528
15571723542,18536008315,435
15663923042,15387313946,196
15027923652,15238328228,234
14727223117,13616495578,559
18644628244,13289938514,945
18787485865,14734377101,863
13434819600,13573462547,321
15507883594,18773538460,755
13493881653,13594895304,187
18069365603,18575162824,916
18116958262,15610811383,737
15985127849,13024369254,975
15057313052,15874229164,445
18852013685,13746442437,637
13390755116,18173843993,556
15302018685,15129293626,782
15624780513,15129293626,544
15709492494,13564591410,119
18937003144,13044876819,278
18547079159,15595775211,939
15213710913,15969179700,719
13252851565,14538637794,341
15178281094,18224463911,452
13490023440,14538438948,936
18220719308,13144497907,286
18538822638,15519631498,599
14558923033,13587860014,602
14708500142,13666931644,974
13816282447,18628683265,121
13994785211,15577096650,344
18757881507,18509500398,862
18128655405,14588035698,390
13871162355,15859429004,174
15790340249,13410744584,911
14529131710,13158531618,264
15124526715,13551640896,585
18813851364,14730469115,615
13103599839,18834133357,892
13742093130,13582951753,647
14523167765,15390349895,297
15810869978,15390349895,935
18108579327,15678052277,986
18832966992,18904819093,478
13515776157,15004437620,477
18222082582,18077138934,609
15671492370,13672576459,542
13423261507,15247702838,982
18132964092,18178946817,321
13313463987,18261505090,748
18505930846,18913764915,815
13497973182,15547607510,941
18894599448,18839366177,571
13590610153,14713509260,744
13821710501,15623128293,292
18818562226,14744141445,836
13715050027,15509761269,525
14539571650,13178011704,609
18521526075,15500994702,438
13461424017,18687008627,190
14788043303,18720919239,383
15282655641,18531507879,994
18641332058,13056805210,562
13189270824,13739664034,983
13575004032,13081265319,775
15365158360,15844469070,378
18612826291,18661866257,751
13994996478,15259734514,894
18245609144,13283385252,832
18790025394,15815733594,382
15267918214,15258661511,507
14740182831,18184036883,833
13826908018,15590638121,764
18745192093,13956562943,285
15297976890,14514254381,282
14585841547,18182486898,306
18781088895,13333797522,275
13558109499,14776585578,950
15928733194,13630501481,113
13114046190,15996254452,117
15382361663,15601948620,880
15261791148,15819543649,343
15007212077,13050734465,869
15740834337,15978227795,713
15889916220,13853373322,177
13599411156,15988106240,124
18541289070,13085059312,295
13981595792,15180081938,633
13733930610,13218703470,900
15581299140,15036358358,700
15737763246,18562225822,572
18741033362,13786280612,573
13366401584,18171833651,255
15569018498,13270615918,251
15380828164,14577342838,680
14536330482,15767299673,407
18935588974,13193334563,478
13052463572,18760701432,313
15036838337,15585866030,270
18045114920,13563394369,252
13048396912,13452837725,723
13418279779,15503774089,895
18246392204,13836630251,543
15539249185,13680532326,376
18604892975,13943777375,231
14507611957,15557901409,502
14597016730,13690395176,474
14538051704,13830823202,776
13840933045,13113174757,389
18019147913,18780544730,397
18091893852,13361117421,935
18612918533,18114315159,113
14581428899,15103238406,406
18890167258,13342760396,808
13046065606,18604510780,439
14588450574,15872948059,155
13112088956,15786673400,272
15145356641,15813816985,391
13217625179,18873219950,509
13360460328,15247080136,436
15009528485,15622315139,462
18946990934,13349163858,610
18583332718,15968244168,458
18803846651,18178147662,357
15731828179,13180669107,979
15304654851,15869715742,843
15518777342,13992915086,974
18056044275,18789182944,927
18874829992,13135886461,228
13942471774,13930380238,459
15506574135,15921572721,888
18164907094,13069118270,854
18993008773,15864057990,374
13168810784,14574263465,616
14512939305,18594890854,549
15557389436,13952848295,741
13563763689,18230303225,222
13796693683,13919376664,995
15398089474,13026541040,961
13456834001,13746826590,647
15151759008,15616415029,151
18637740595,15246526432,239
15690560740,15258404952,234
14780260279,18523457321,250
13817938412,15822236846,776
18514313689,13795197620,102
15641943647,15238778760,459
13690356584,18184874212,474
15104779231,13160783493,405
14526599732,13812836632,899
15314558930,13037970106,595
15274543313,13999248262,705
15567990263,18031169509,946
18719038583,13702598699,657
15026415335,13454293947,841
13643992986,13820008963,947
13825874721,15140619902,525
13012095285,18562213483,217
13586853313,15191753678,377
15634720302,18178674360,423
15195214762,15935693487,942
15588348137,15748153623,633
14779001189,15365037459,512
13030883280,15193768446,323
15982633586,13838999813,436
18624282572,14565206551,531
18501638771,15637298293,158
18700970267,13831474451,891
13089290795,13631979572,840
13918895650,13772838417,389
18516518731,13945770780,367
14595486455,18680148564,675
13844982038,15286986109,901
18228559707,15670644792,321
18287722369,13851422606,754
13875245448,18716861550,552
13865379916,13338255506,275
15039233408,18824197459,616
15579499091,15856587453,921
18505804799,15856587453,336
18757628162,18205268933,813
15327741101,14554491961,906
18260204152,13660965143,987
15508403016,18191081336,876
18222594864,18796909141,694
15060291882,13711983155,810
18631434939,13294001146,163
13463915635,15667046445,899
13136490884,15126632208,836
15129069853,15329956936,547
13308784355,13911149389,881
13686792765,13206542399,168
18972907676,18950345520,709
14759580077,18749423909,240
18571926775,15556466717,995
15948049450,18248728536,187
15749175028,15093538670,877
18181293979,14522524463,379
18831102043,18673705393,446
18831344622,18188136105,793
13955546470,13852508879,526
15104411442,18961108956,274
15962198474,15764047857,344
13894278907,18107874174,342
18683391433,13391579802,996
13551031706,18155284895,898
18208583415,13827627818,320
13495942205,15992946120,799
15058883751,15260424998,319
15304926323,15260424998,108
14540111814,13969540584,167
18557563801,14578877437,946
15539849868,14520933743,466
13238216874,13994946849,595
13951709822,13626667343,714
14544741048,15654612547,306
13597871634,18778087503,407
15134258269,18603081470,735
13113169829,18773582340,970
15548351807,13459679895,785
18141611954,15556082026,217
15091101053,14538005645,945
18539833721,15165651203,922
13928706062,13497992034,457
15644808805,18863513134,131
13343005481,13054467087,178
15621564015,15305637601,753
14559662848,18834947330,526
13531562342,15577662370,211
15694969174,15577662370,580
13217724887,13415463214,433
15857723522,15948927299,334
18126324217,15828657737,982
15921556299,13670564268,213
15969485338,15969190522,239
13301871718,14520982104,270
13761263357,15684307104,166
14592165805,15667663939,777
15632576335,13893385836,848
14512782898,13192104577,842
15340534470,15589136582,619
15020386842,15938383816,600
14503856241,14780594399,822
13529530074,13969294913,632
15280912703,15109429508,394
15165621432,13483318418,983
18604699008,18575956345,547
13174903955,18668633101,273
15235942433,18585687681,915
13895425225,15721785113,484
18556200652,14526134523,215
18987421238,15236198447,231
15335564307,14515263393,780
18927578144,15312339395,963
18800464093,13295130028,641
18137017507,14521682689,289
15259758708,13100397254,751
18595430846,14772362381,149
18249831054,18263905218,288
18994942430,18626264311,979
15921833671,15242004087,866
18542952987,14786726746,456
13808450496,15904318875,997
13374867708,18256720539,511
15264326205,18861329276,415
15275188104,18951202459,386
15672904295,13997458740,697
18818370131,18875851756,793
18549576627,13817287225,561
13475231675,18649663402,880
13592299374,15376273460,868
13793612422,13401237395,234
14534931447,18238592748,701
15534288023,13825356966,336
18211958664,13672875041,582
15790578263,18926480481,116
18783186728,13388654119,192
18006681043,18827764922,745
15716624837,15530099257,541
14736509124,14704986694,917
18040046267,13837680277,424
15090390363,13603817447,529
14520387326,13975129212,830
18246324013,13834747776,602
15966735408,18785902346,321
13436198248,14573591067,454
18205638921,15682111649,411
13668426824,15584113131,948
15262310539,13165081099,746
13794310442,13165081099,581
18132434782,13555304097,938
18971670697,15740928793,756
13137356505,18508668051,633
13123337427,18172874510,972
13453257063,15547391439,120
15550944761,15231736691,454
13903064595,14551553210,731
14799048090,13928161477,525
13501339888,15664353305,630
15968792660,14554993387,107
13507831250,14501337822,782
15592417380,15095872494,443
13285264189,13408129587,285
15270562114,13641402874,359
15551881609,13376845812,969
18198914078,14516325459,313
18555388697,13986947809,495
15547364683,13509325377,808
18821929735,15144078392,290
18779039559,15144078392,377
13749930988,15310060530,948
13536956126,14524687384,213
15096230700,15353857405,431
13493613355,15896133475,432
18749647132,15767062875,895
15205958035,13001679370,383
13749523762,14521114712,609
15397821901,18014765001,395
15899079259,15217464130,144
14515425038,14517232047,549
15624272698,13422047200,234
13117318617,18243369207,780
18516531899,13216526624,284
18645282943,18205122963,958
13765364266,13329657223,262
13941862972,15842650766,700
18899536555,15791985681,403
13635432951,13948998083,979
15709933278,13228678534,293
15630225078,15388056204,964
18201625142,13008995698,116
15960990913,15114123423,809
13285952690,15624703717,594
18581972867,13233713163,410
13856838225,14777754319,861
14714431519,13612588492,503
14773521629,15080305622,464
13530443423,13080647399,893
18506220189,18518472142,844
15546259234,13312160508,139
18695466359,15202745231,883
18839719962,18765516401,593
15146496432,18088593029,705
15005265760,15336348332,446
13274460588,13379101051,678
15599839989,15534600654,563
15037862338,13399105225,276
13301802031,13037588691,504
13553713602,13183605443,529
13011609999,15695831080,529
15877207069,15168293082,394
13308663363,13658661773,765
13602153935,18196351931,746
15996799171,13953481111,219
13065258083,15596678819,293
14731220265,13753660103,313
14582105057,15807007830,240
15993371122,13093065687,133
18703469131,15663786586,342
18561597262,13900532300,823
13699801336,18011730683,528
15535851163,18953438806,723
15876344043,18878360493,430
14534091261,13556810619,924
14738003578,15500967751,103
15349136142,15500967751,935
15267736341,13294582141,352
13429146331,15619675961,650
13185918641,13549639400,278
13994709866,13943577159,503
18213616919,18088759711,820
15869157049,18959375405,594
13903934813,13120949766,903
14559089293,18573682958,591
18915602347,18113939232,722
13441343878,18006348451,653
13616673528,15226421801,995
13292705843,18182156214,922
15503836836,13544663796,298
13290587979,14594370419,418
15003923562,15605819954,852
18940265439,15607622195,636
13027055485,14514508748,632
13871020905,18215865160,508
15945310580,13319231452,833
15077519204,13322798522,801
18009496351,13399126745,548
13602215267,13537842547,937
15178472833,15594318703,958
13980298954,13737646341,895
13036329234,18704400885,715
15370137047,15765963155,468
13814347186,18129031656,918
18273857695,13096451842,619
15806943487,18109969848,947
13523802735,15536233127,630
18921800316,15772885901,769
18652838441,13402353219,407
13564928679,13825514359,990
13629395971,15081106791,245
13109961444,13390302583,985
13504849160,13390302583,427
15505231624,15593025689,147
13260908100,15792454125,749
18993075188,15508574235,989
13476539611,14521846438,808
18505478703,13122762219,564
18701599743,15729109859,203
13442582884,14517972365,261
13142146977,13501973476,569
15150291211,14715010447,488
15085289069,15962137938,163
18246745098,13468591400,913
13444594829,13468591400,341
18683415632,13044498321,984
15648845648,13117790759,133
13803767193,13323725556,503
13903940551,15395159881,341
13029531972,13525600266,108
18988931796,14509965958,343
18757344160,15203554601,656
18638122292,18120569566,461
18724303511,13153509036,418
18851390940,18639772091,745
18930299406,18188006724,614
15029648447,14514094485,641
15056515611,13106746677,153
13079924888,18246712329,335
15002755583,13915854417,964
13048833411,18041207314,588
18209119182,15676217355,988
18256034661,14701330931,734
13214799919,15992805907,486
18585374651,13079582343,693
15150125942,18789221393,106
13544507549,13364181218,606
18751493476,14593153104,510
15077455332,14593153104,528
13247841408,15506679192,408
14581238155,13944562411,381
15654311792,18060181123,519
15729303386,18127621203,751
18845846358,13567188921,439
14574617206,14533228692,594
18625940466,15124973198,829
18784825142,13849579494,593
14749449002,18858225237,105
15723659765,15173322968,677
18957608250,18783410694,323
18731295196,18783410694,865
13691058807,13479229232,323
13978486029,15251704121,420
13543346550,13188378483,496
18588527551,15055784627,273
18062809772,18520967316,529
18803112058,13767256317,129
15640204668,13809698585,972
15385239563,13193422529,369
18595330164,15963417653,124
14589231751,13662362457,113
13347756539,15289571750,272
15665763027,13832385474,297
15912323310,15808893465,777
13554081066,15234759614,463
13365553459,13680530669,455
13295467398,18511737901,969
15839405590,15982742009,213
15844082243,18084246081,696
15975069804,13681434043,759
15515084314,15263651639,716
18826878452,15348493648,881
15032488388,15187635242,915
18169097975,13797735674,357
18246690865,13229264389,812
15576846790,13320581548,221
13215084524,13009942457,338
15521594143,18223048239,643
15040952124,18694246741,475
14703511061,13908347295,229
13844946076,18090338209,871
13281881313,13159030589,481
15586514330,13420350963,561
18093841973,14583783121,507
13726067052,15343344077,487
18555099968,18944245742,865
14729225743,18944245742,590
14727452474,15501507758,699
15918257595,13998899228,436
13317444631,15137565579,491
13566211192,13948901134,266
18237310041,15643085065,142
15716843482,15085821948,456
18749581983,18866033481,433
13889511161,15751237331,561
18032419203,18195454195,740
13226481094,18284312900,345
18172190245,18691773297,287
13975708972,15012273810,118
14555899636,18625717664,830
14760485946,13121685156,913
13144041384,13106331265,563
15262344526,18888173691,288
13319154600,15596508094,214
15543007763,13173714408,165
15959638616,13575984908,153
13325654467,18612739572,649
14505876208,18527316328,490
13121415622,13991099479,547
18580413652,13241484620,965
13489355286,13241484620,338
13489812091,15003084049,514
15055680493,15733197513,651
15042782814,15848831137,866
18869692738,18846144080,883
15679642003,14595937547,734
15281823943,13015753920,289
15015938734,13186398583,112
13848019143,18533966325,789
18035472960,14582924956,156
13850793506,18183527987,330
13418409230,18239617330,160
13288901367,15626642003,173
13681956559,13863143648,698
18116584802,15072450353,138
13519045016,15883411754,970
13505105438,18258046814,230
13765897480,18921718524,947
13779041469,13815941861,297
18870616543,13428205984,267
18113730984,18154539701,631
13681236514,18251412563,979
13458882046,13256129094,767
15830738147,15606599790,680
18667554048,14591490883,252
15812415610,15912763142,224
14713551384,13527161274,507
13013034127,18804018605,435
18941682059,13409220561,405
15965932716,18898450727,464
13557029279,15838521766,475
13181770509,14707476808,447
13165987796,15978574235,274
15868741828,15807713741,189
13078448849,13109608632,195
15355187365,18936709526,467
13354955901,15830100073,602
13886411092,15875741961,827
15538038640,14789116510,814
15285005512,14580140617,143
18739097286,13394086039,561
18057906763,14750927262,722
13145902797,15541926230,272
13346886916,15162703583,942
18673624812,18548279264,281
18867347087,14547476055,509
15390265569,13810605840,522
14701699973,13912582211,705
13937240469,13538804640,102
15610008613,15793299465,586
18252273057,18826040086,854
15991994438,13873978988,835
13420331415,13317271513,754
15959709675,13265408881,808
18666012428,13670895678,788
13540251951,18918603543,827
13440858744,13300763360,351
13313524250,13849394696,796
18778323311,15537753783,442
18910402155,14768668853,238
18797935629,18639721189,405
18573747067,13519100735,886
15924029256,15727696203,354
13254232889,15738346511,788
13984465152,15926453438,598
13636313701,18535094944,550
14524855957,18531703257,234
15272815470,18831559851,759
15228480443,13933090381,937
13720465978,18072499971,787
18707804922,13433009721,266
18996801140,14775850692,310
15142598665,15844450754,127
18020078070,18254196242,809
13891387012,13715995133,626
18088471749,13068383315,504
13458498676,14529015636,414
18994045285,18997258843,524
13787021812,15815550826,183
18547383871,18751005898,766
15374603908,18751005898,117
15170487699,15630972277,508
18091997284,13030476541,478
15724885628,13489538259,319
15688798956,15765820783,867
14500165593,15085717971,578
13891089340,14515148421,463
15597544004,13727406043,516
18905240867,13147805982,427
13007873378,18929621369,854
15932430439,13815179078,446
18629937173,13359537955,991
15146504058,15745740885,874
13833625271,15506796484,233
13279477613,15649785071,857
15847705671,13181233142,159
18276733035,13559488521,687
18224632215,13362390741,614
13441020082,18110096345,395
18201894094,14589912312,136
18982794876,14575368832,338
13568885695,14596224590,672
15258838297,15645399753,836
13951086046,18163105357,349
18090815500,15577073662,390
18185015605,18778889880,702
18143823384,15055884489,873
15516401627,18938530949,522
15227134378,18501274463,811
18031965736,14726681287,537
18780863334,14736112469,644
13183104630,18922594359,122
13352739092,14537752374,955
13001913866,15352833921,237
13571189424,18691919066,662
18200428359,15597896316,282
18642757936,15187893319,338
14524512379,15783469419,789
15840339074,15094936276,945
18689920740,13744201127,500
13315008292,13934778076,747
13746076707,15313082887,430
15253683112,15160297503,117
13295452817,18638963218,231
14518455073,18047277884,560
18648184635,13961665027,569
14717757943,18038512714,620
14764314487,13462879826,209
14563456982,18295892095,404
18597109535,15882740703,196
13066161583,18722177155,825
15280943989,18677566650,488
18678828801,13429570534,935
14560112366,15064447700,132
15151852478,13017791099,719
13887247628,15880594987,495
18689523948,15830490819,460
13444122329,18767825675,346
14796494667,18620593821,484
13473032267,13894964484,900
15915469212,14533648786,144
13740849976,18003838335,251
15179735344,14518609936,387
15160637773,14573666644,754
13380768407,18277751471,877
15715831091,15691890637,820
13092211045,18182701503,551
18930471418,14543064299,802
13932524179,18217350839,701
18672090509,15215988938,967
13309722639,13512908668,577
18801258149,15004572559,414
13157032523,18675088593,182
13620626185,13413256160,452
18133264190,15818761827,743
18860062356,14782881670,908
13499924959,15305845847,711
18740400906,15303345929,215
15718776136,15528411498,559
18856118761,13828593986,404
13754926582,15945777026,824
13392605917,13428290438,237
18589909066,13001267993,221
18552610127,18998951189,435
15208650564,14503721657,400
14512305749,13911312437,777
18796039912,14567870081,918
13251988052,13487585778,878
18274363486,13487585778,500
13960794362,15872972801,387
15784616904,15292888143,683
13729046718,13287344149,643
13000556673,18173520787,787
13235422376,15269295781,250
18527123893,18630304034,932
18273662148,18289296603,170
