sfzh,phone,start_time,end_time
45010719810614605X,13142928565,1509033600,1564156800
410501193602267129,13096421931,1506268800,1533052800
710000197205019733,13096421931,1436112000,1534521600
654000198307182963,13236684516,1461340800,1523894400
210804198512132491,13236684516,1464019200,1555084800
654000198307182963,18106221534,1509724800,1552233600
620901195003030189,18106221534,1497024000,1515600000
410702193311146025,13667115099,1462550400,1563292800
360981195303038164,13667115099,1459094400,1538236800
510302198108287775,18021356735,1435334400,1553616000
22032319310422091X,18021356735,1512403200,1536595200
510302198108287775,15042226491,1496851200,1545062400
152922196403243621,15042226491,1451750400,1521388800
420000197212247997,18808327480,1437580800,1561910400
513325195902037638,18808327480,1468339200,1567267200
420000197212247997,18608458882,1442505600,1564243200
65020019551019412X,18608458882,1448035200,1576598400
140421195103182140,15715370308,1474300800,1532448000
320104198103043735,15715370308,1433088000,1540396800
140421195103182140,13826539922,1450195200,1554048000
140522197612133364,13826539922,1498492800,1524240000
460108198704202689,15780598414,1486828800,1541174400
131081197511225173,15780598414,1469462400,1549468800
460108198704202689,15788212703,1429891200,1546444800
411103199201041021,15788212703,1500912000,1569945600
623022195507180135,15722104097,1434988800,1570291200
410411193704283813,15722104097,1430496000,1566835200
623022195507180135,14515030998,1437148800,1549123200
140411198005012739,14515030998,1459008000,1552492800
34150119990325687X,13012181360,1443110400,1540483200
522326198003159464,13012181360,1477756800,1550073600
440523194811030513,15785563677,1507132800,1518278400
330103197811247481,15785563677,1431532800,1551283200
440523194811030513,14591344338,1435766400,1526745600
340225194606300476,14591344338,1500307200,1518105600
140930193008188872,15535905841,1429286400,1551456000
350784199510036422,15535905841,1446480000,1519315200
140930193008188872,14711598737,1485619200,1533139200
330501198204154017,14711598737,1445097600,1523808000
511724200111111544,13768844138,1458316800,1532102400
451227193107278416,13768844138,1501084800,1542988800
511724200111111544,15163672288,1428768000,1560009600
360521198809012557,15163672288,1432569600,1530115200
321202196108288314,13998163489,1432915200,1540569600
350501198804028173,13998163489,1490630400,1532534400
370105197607114147,14760317602,1504800000,1539792000
130828200003082677,14760317602,1472918400,1523289600
370105197607114147,18525285057,1449936000,1548518400
511132194807234541,18525285057,1439308800,1527004800
520500197903201796,13146879937,1459267200,1574092800
230881199803154034,13146879937,1473177600,1560528000
520500197903201796,18094189161,1466697600,1574611200
410326195105312553,18094189161,1460476800,1557676800
230223195702040068,15829415283,1466784000,1557158400
511025199611044248,15829415283,1421596800,1577721600
230223195702040068,13485811107,1432051200,1548864000
330282193108053530,13485811107,1443456000,1526140800
370522198108262041,13000131265,1514390400,1573833600
621202195005133164,13000131265,1427385600,1552233600
370522198108262041,13004809214,1509465600,1535472000
530721194407025659,13004809214,1425398400,1560960000
130636198910309854,15354422563,1470931200,1516204800
140226197101123710,15354422563,1460131200,1544803200
130636198910309854,15595840281,1473177600,1571328000
230381194512227926,15595840281,1513526400,1536768000
431227199903202774,18869310640,1460304000,1567872000
429005194906272018,18869310640,1427212800,1547049600
640400195303238600,18745845574,1438531200,1524844800
23022319530603407X,18745845574,1450972800,1515513600
640400195303238600,13521758190,1446134400,1558108800
230710197804199330,13521758190,1492358400,1531497600
522727193105116196,13547295969,1492876800,1515254400
340501194101023835,13547295969,1482940800,1556726400
361101197706284938,14746400079,1445702400,1576598400
610427193207107438,14746400079,1493136000,1522425600
361101197706284938,13413156251,1434643200,1527696000
51060019480701961X,13413156251,1430928000,1530979200
371522197311074122,15879780543,1457366400,1527609600
140729199905279855,15879780543,1481904000,1532966400
371522197311074122,15767696649,1491408000,1534953600
130531196312101483,15767696649,1443628800,1541174400
370725199603216389,14592992601,1428854400,1559491200
54252519430224225X,14592992601,1513353600,1572537600
330604199805089205,15285343508,1452614400,1530806400
500200193306226065,15285343508,1511539200,1526313600
230203198303158016,15060535880,1479052800,1520265600
330225195311226291,15060535880,1495468800,1517673600
230203198303158016,15735721189,1434470400,1534780800
630121194906302092,15735721189,1488384000,1540483200
522722195410160545,15068324219,1441641600,1524067200
440400194210239389,15068324219,1459267200,1553961600
341124193510260486,13282592418,1504281600,1518796800
652901199103281896,13282592418,1422201600,1572451200
341124193510260486,18527029627,1489248000,1565625600
500223194003038453,18527029627,1482940800,1545408000
610100193107172527,13817527584,1469116800,1547308800
621200199009028682,13817527584,1473696000,1568390400
220102199706207194,15333713155,1470067200,1516032000
500232193507319138,15333713155,1433606400,1520524800
532525193707290595,13115837075,1434816000,1546272000
610400196701113984,13115837075,1501171200,1533312000
350111194305237643,18266125231,1461859200,1561305600
610729197106102926,18266125231,1506873600,1546099200
350111194305237643,13273387392,1427817600,1557590400
469026193002230039,13273387392,1514217600,1569600000
211000199609154925,13535659017,1469635200,1577635200
520402196911266306,13535659017,1479139200,1531756800
211000199609154925,13409449631,1449676800,1554307200
140822199010024625,13409449631,1432137600,1563638400
230300194102082877,18844590798,1467043200,1540051200
411527195208206786,18844590798,1422201600,1538236800
370829196110317058,13927678411,1501257600,1525536000
371524198304247213,13927678411,1514649600,1544889600
222403195801246411,18554848356,1433174400,1518019200
542430194307158079,18554848356,1505145600,1547654400
222403195801246411,13026478661,1468944000,1526313600
360825196312287742,13026478661,1490284800,1518192000
45010919930723589X,13487484419,1507910400,1534608000
141128193001256006,13487484419,1461945600,1524585600
45010919930723589X,15606232828,1486310400,1552665600
610626193712246898,15606232828,1426089600,1546272000
632323194911232485,18124628221,1486396800,1572451200
640000199102154132,18124628221,1474992000,1572796800
632323194911232485,15996209324,1495209600,1551974400
654000195804085001,15996209324,1426521600,1549814400
140829194301203035,14736816223,1440950400,1561046400
23122619730908651X,14736816223,1497283200,1542902400
140829194301203035,18118152915,1422374400,1568304000
331102196605012876,18118152915,1480262400,1549900800
230224199605104060,18143025822,1452355200,1524585600
371423193907018036,18143025822,1502121600,1551715200
230224199605104060,13080691723,1502985600,1550505600
450126197403198627,13080691723,1434902400,1548172800
370301197210098578,15568746687,1430323200,1537891200
445100193402018605,15568746687,1491235200,1531756800
621000195702230513,15217174936,1514131200,1568044800
330000196512122962,15217174936,1439913600,1533312000
621000195702230513,13067687549,1481040000,1577203200
451423193003115204,13067687549,1473955200,1563206400
52263319700212568X,13905534025,1490976000,1537200000
350303197712126953,13905534025,1446393600,1533830400
360731199601055724,15688494548,1458316800,1542124800
530601200005105047,15688494548,1510761600,1567353600
130421193408207037,15338809255,1508083200,1523548800
141026194106013752,15338809255,1434470400,1539360000
130421193408207037,13187288260,1470240000,1539532800
429000195410209595,13187288260,1425312000,1564329600
652825200103051135,15723815767,1481904000,1557244800
141082194305280782,15723815767,1421251200,1532880000
632621194609267736,15808946840,1458489600,1556380800
450502196005251257,15808946840,1425657600,1528128000
632621194609267736,18682856165,1470412800,1554048000
130923194506011040,18682856165,1474992000,1549382400
320302198306237116,14581773592,1443974400,1515859200
370103197710194656,14581773592,1513612800,1569686400
320302198306237116,18090177059,1446134400,1538582400
14022219741126111X,18090177059,1483113600,1577462400
331022198612210829,15932273677,1480176000,1561046400
422825196804097337,15932273677,1471968000,1547481600
331022198612210829,14537337644,1436198400,1533744000
220106193802264605,14537337644,1438185600,1520265600
640202193103264188,14719954300,1452528000,1542556800
211302194109085608,14719954300,1501344000,1544025600
150923195809284626,14583145338,1464192000,1517068800
350206197111156886,14583145338,1480262400,1576512000
150923195809284626,13653197223,1458489600,1545408000
321100194612251943,13653197223,1438704000,1557849600
222401199009259732,15936262412,1420128000,1528214400
230304198907026470,15936262412,1435507200,1565971200
341881195811116714,18806109519,1429804800,1572364800
310114198304017534,18806109519,1425484800,1521561600
341881195811116714,14517343822,1492704000,1561651200
440881195703022131,14517343822,1421856000,1555171200
620981199105092006,15607465315,1508860800,1557244800
371428193412259462,15607465315,1464364800,1523289600
620981199105092006,13307809527,1500480000,1532707200
371726199111254810,13307809527,1459008000,1577635200
440881199201316939,13621139273,1459180800,1534262400
141128193001256006,13621139273,1467302400,1534867200
440881199201316939,15726673466,1512057600,1518192000
420526197308261890,15726673466,1426089600,1557504000
150627196703140214,18799578299,1479312000,1535990400
511602198001164414,18799578299,1500825600,1556899200
150627196703140214,18877923926,1428854400,1571241600
230503197606010037,18877923926,1487520000,1527609600
530125195609147993,13742927431,1463241600,1571068800
330103196903177850,13742927431,1470240000,1531670400
430527193811045845,18819328683,1497456000,1516377600
511525193909276826,18819328683,1484409600,1572796800
530628195104106594,15548225194,1509552000,1553875200
150724199802128384,15548225194,1444665600,1573660800
530628195104106594,15690558430,1504454400,1542643200
411423193602043022,15690558430,1432569600,1565971200
431230194508194140,18185836146,1438185600,1566057600
320203196508248392,18185836146,1504972800,1577116800
431230194508194140,18181299723,1453478400,1575129600
654200198809077654,18181299723,1479312000,1556294400
500226195807175799,15297621724,1442678400,1530806400
331021195205275836,15297621724,1489852800,1553529600
140522195403182427,18922270669,1487779200,1573401600
610601194102269846,18922270669,1472745600,1561305600
140522195403182427,15583356469,1439481600,1551542400
431300199105243702,15583356469,1437235200,1524326400
210213199205111170,13240319768,1464192000,1523808000
230404198308135443,13240319768,1427299200,1547913600
210213199205111170,13722071758,1420819200,1538236800
330101194606270176,13722071758,1460131200,1571760000
512001198801032411,13446531334,1447689600,1552147200
429021197407203353,13446531334,1510416000,1550937600
222400197306182641,18647700482,1491840000,1557504000
430721196408159830,18647700482,1443542400,1516982400
340825198411095127,15194745782,1459440000,1544976000
411328197406025331,15194745782,1513440000,1515427200
340825198411095127,15011296755,1505577600,1552665600
653122194201058731,15011296755,1481472000,1569254400
530321199703139176,18160240822,1422201600,1554048000
411422197501069073,18160240822,1451836800,1552492800
530321199703139176,15941203124,1449158400,1577203200
341601193801151610,15941203124,1473004800,1541347200
650000198207204033,13564700013,1463414400,1560528000
411324194101200232,13564700013,1434211200,1572537600
650000198207204033,18921616599,1431446400,1539273600
620725196007213454,18921616599,1465920000,1516550400
36070119991203560X,15133984292,1425484800,1528732800
451001196608138672,15133984292,1504022400,1524844800
36070119991203560X,13118399323,1463414400,1534780800
141126195304224809,13118399323,1428768000,1572105600
210804198512132491,13626888706,1447257600,1565625600
330503195310089625,13626888706,1508860800,1564416000
231002195604173690,13772656216,1450972800,1529424000
340181197712271727,13772656216,1456156800,1538409600
420114199012015959,13192659890,1471795200,1521388800
370827197104240690,13192659890,1423670400,1565280000
440224199909197971,15934845950,1463500800,1523980800
411702196803086289,15934845950,1430755200,1574697600
140223196209233491,18908737454,1459958400,1546012800
110105197903128908,18908737454,1481126400,1538496000
321183198005027703,13793074857,1477324800,1553616000
130634199211186674,13793074857,1492790400,1536854400
210111194601077583,13699878129,1468080000,1545062400
610831194712033661,13699878129,1504540800,1560873600
371502199910204797,18243141772,1467561600,1530201600
15080119960326398X,18243141772,1463068800,1532620800
371502199910204797,15854759477,1435939200,1555516800
652324196610139921,15854759477,1510156800,1552060800
445102197402125057,15120798636,1423238400,1577376000
632622194210317216,15120798636,1476892800,1556726400
230205195711070266,15268344257,1453910400,1570550400
530924198210136302,15268344257,1437235200,1575388800
610901196604146294,15693855764,1509552000,1567785600
610431197502253449,15693855764,1502208000,1576944000
15052419330803021X,18238167133,1482768000,1558886400
230605198912065004,18238167133,1512316800,1548691200
440229196310278159,18655150996,1459785600,1564675200
340321198208105868,18655150996,1476028800,1517500800
440229196310278159,15275976527,1441814400,1560182400
620702197412079666,15275976527,1482249600,1534089600
360735198105196123,18090051226,1423756800,1549555200
620923193110073685,18090051226,1453132800,1558540800
371322195810280721,15702613340,1508774400,1542902400
341125199610123642,15702613340,1429891200,1549728000
440512193702247701,13650859651,1499529600,1565107200
360983197412143344,13650859651,1486656000,1561046400
371324194105225952,18964462559,1462377600,1524672000
65312119610923714X,18964462559,1487606400,1559404800
371324194105225952,14545207367,1420819200,1564243200
371121194801293756,14545207367,1455379200,1564588800
14022219741126111X,14562384950,1453651200,1516118400
230406196402095832,14562384950,1445184000,1532620800
431024198411160008,13369711635,1483891200,1547568000
45060120010513518X,13369711635,1443024000,1540483200
431024198411160008,14753239048,1467993600,1541865600
410202195008259563,14753239048,1439568000,1538928000
510903194008130376,18252839412,1475164800,1541001600
152922196903152021,18252839412,1441555200,1528732800
653223197703263941,13959685325,1467388800,1559577600
431202195909089252,13959685325,1484409600,1550678400
310230199009199769,13667562350,1495987200,1520092800
230300195707044317,13667562350,1509724800,1532620800
13112419791228077X,18064850195,1480780800,1568736000
230407195210245746,18064850195,1501776000,1544457600
500115195101299998,18074563024,1451404800,1528214400
410222193704291264,18074563024,1480521600,1524931200
500115195101299998,18929241743,1455724800,1571500800
532801195612183089,18929241743,1503158400,1566316800
350212198607205428,18762425257,1468080000,1523030400
231000195209296815,18762425257,1437408000,1539187200
51192119390702869X,13240414695,1483372800,1546272000
141034195701262061,13240414695,1422806400,1555430400
51192119390702869X,13011013158,1425052800,1531324800
530402199006054982,13011013158,1459008000,1573315200
411403198902213828,18215164649,1440086400,1556208000
530321199608048882,18215164649,1466438400,1577635200
340501194101023835,13961535670,1501344000,1532966400
230208193207130389,13961535670,1420560000,1538928000
360425198004181708,13048426009,1426176000,1548950400
62290019760113023X,13048426009,1449331200,1563638400
360425198004181708,13373178369,1425398400,1543507200
130705193705278073,13373178369,1469635200,1530201600
621023195608027230,15032078052,1424707200,1568649600
360724198004255471,15032078052,1449936000,1561737600
621023195608027230,13197641393,1494000000,1553529600
140301199902140518,13197641393,1425225600,1520265600
420703197207032729,18510785387,1506441600,1525190400
520122194912152458,18510785387,1456416000,1556208000
430524197809042900,13355656904,1488470400,1519401600
130581197508143026,13355656904,1486396800,1556035200
340000198204087254,15296163270,1477324800,1526745600
450681193403168990,15296163270,1476806400,1519660800
340000198204087254,15045547715,1432915200,1524067200
65270219561122131X,15045547715,1446480000,1541952000
141029194605224801,13023930664,1441555200,1529164800
510131193311148285,13023930664,1493222400,1555084800
141029194605224801,13447342238,1455292800,1561737600
652300198905015238,13447342238,1498320000,1567094400
500226198709113416,13172629347,1473868800,1532361600
130630200003216824,13172629347,1441036800,1521820800
500226198709113416,18271519959,1495382400,1557072000
440783195603255875,18271519959,1455897600,1529510400
231281197310203036,13246324115,1485100800,1560700800
141001197204198830,13246324115,1454428800,1518019200
231281197310203036,13827167271,1461945600,1540051200
411122196304267184,13827167271,1508947200,1544112000
220202198807195824,15948577353,1508860800,1535990400
140728196009086043,15948577353,1505577600,1577635200
350900198204116888,13856965410,1460908800,1529510400
350122195810241997,13856965410,1441555200,1576598400
350900198204116888,18259913448,1484928000,1518624000
469000193904028354,18259913448,1422288000,1529683200
350981197507215094,15801017176,1497974400,1547481600
130200199911087532,15801017176,1423065600,1519660800
341702196409067321,13605390753,1465315200,1528819200
610723200012315855,13605390753,1511193600,1545580800
130429195705192564,18086592755,1492358400,1562774400
621000195911033479,18086592755,1501344000,1554307200
130429195705192564,13993760576,1467302400,1528732800
330205195401155743,13993760576,1466870400,1565798400
451302198310018338,18870615646,1497715200,1537200000
440802199302105406,18870615646,1483372800,1531411200
451302198310018338,13545985798,1490457600,1574438400
360826193009191310,13545985798,1480694400,1545148800
630121194906302092,18590116226,1435852800,1563984000
310230196205264552,18590116226,1448467200,1517328000
230382197905072697,18778721235,1478188800,1560009600
41142519470701898X,18778721235,1422979200,1545667200
230382197905072697,15881473903,1454774400,1528732800
120110199402122649,15881473903,1514563200,1552665600
622923200110206657,15777353994,1431100800,1576252800
130800197910087040,15777353994,1443196800,1549814400
622923200110206657,13046043010,1511020800,1553356800
130802196709262378,13046043010,1485964800,1533484800
44522419960211518X,14717209488,1426521600,1530374400
410700193306144903,14717209488,1471363200,1533657600
44522419960211518X,13756470302,1491408000,1551542400
610431197502253449,13756470302,1511884800,1557072000
341501198410238214,13698729319,1457107200,1525968000
620300197305107970,13698729319,1431705600,1544544000
341501198410238214,18076798481,1454515200,1540828800
41010119741013546X,18076798481,1474819200,1573574400
370686199009269872,18255171783,1463587200,1515772800
140201194603156888,18255171783,1431100800,1540224000
370686199009269872,13734597405,1436457600,1545840000
530600194903012040,13734597405,1494345600,1549814400
610403198111125027,13246905922,1451577600,1516809600
429000195410209595,13246905922,1508342400,1520265600
610403198111125027,13513666138,1433001600,1566576000
371524198304247213,13513666138,1442678400,1561651200
51012219850430165X,15359541429,1440432000,1571760000
210811199711209197,15359541429,1498492800,1553616000
330602195304033835,15219271892,1471881600,1572105600
420624198302128113,15219271892,1434988800,1535817600
330602195304033835,15793738980,1458230400,1542384000
140603197911144350,15793738980,1464105600,1553184000
130102194710206966,13575960603,1423929600,1524067200
41132519641116026X,13575960603,1513440000,1547654400
130102194710206966,13040234773,1458144000,1528992000
640500194009278338,13040234773,1462204800,1533484800
220801194209241147,13956167109,1421942400,1543420800
360500197211224110,13956167109,1469894400,1561219200
341502198102157857,13569236023,1424188800,1571932800
320923194609305442,13569236023,1462118400,1530460800
341502198102157857,18132145897,1504972800,1544025600
530600197905212066,18132145897,1507305600,1546963200
150901197707054054,15734608815,1481126400,1575043200
371322196012294728,15734608815,1443628800,1571673600
150901197707054054,14583017286,1446480000,1547308800
340522195606272673,14583017286,1449936000,1516032000
654323195501167182,15853055530,1430064000,1538064000
450923193801199293,15853055530,1457452800,1558281600
451322196312183827,15337699012,1442937600,1536508800
230225196901158437,15337699012,1503417600,1576080000
451322196312183827,13047396981,1482508800,1522339200
410200194503190754,13047396981,1481558400,1518192000
320405194901131662,18504084159,1424102400,1558540800
210123197109219489,18504084159,1432310400,1545926400
320405194901131662,18290530822,1471017600,1526227200
530823194409296186,18290530822,1420387200,1531584000
620826195506088210,15754071163,1480694400,1525622400
630105196601192119,15754071163,1438790400,1567094400
340124195509159207,13831837823,1500307200,1565280000
522326197809259005,13831837823,1488816000,1556380800
340124195509159207,13685315463,1451836800,1536249600
141130196909086989,13685315463,1487433600,1563379200
430422199110047813,13472919996,1482336000,1577635200
34030119980813942X,13472919996,1443283200,1570723200
41072719911206075X,15585039469,1421424000,1517587200
520115197711164620,15585039469,1431446400,1572796800
41072719911206075X,15700077955,1430755200,1545494400
510500193610123421,15700077955,1445356800,1558108800
511523199502245758,14579814868,1467216000,1557244800
371482195909241804,14579814868,1422115200,1555862400
511523199502245758,13810834205,1427558400,1556812800
620421196610296205,13810834205,1484323200,1547913600
130281199207076491,13821594928,1455984000,1532534400
620821198810183898,13821594928,1436976000,1546185600
371526193005252434,18754042929,1468080000,1562688000
131181194707284644,18754042929,1449676800,1544025600
371526193005252434,18282974184,1492012800,1534521600
370683194506037587,18282974184,1428854400,1549296000
420114195111108810,15669714531,1487692800,1553788800
520626193011231667,15669714531,1514044800,1567008000
420114195111108810,18647687216,1447084800,1566230400
330204195705285161,18647687216,1464192000,1555084800
350421197104144451,18517997542,1427558400,1553011200
130283199106166669,18517997542,1456934400,1531411200
350421197104144451,14554627491,1445875200,1552060800
431121199807266790,14554627491,1449504000,1561478400
441502198704255618,15978022977,1450886400,1528905600
510524200004056920,15978022977,1490284800,1539187200
621000195911033479,15071890206,1493654400,1535731200
340321195101125128,15071890206,1501948800,1522598400
130202197409030286,18998593299,1426435200,1558454400
411327196806105778,18998593299,1501776000,1529164800
130202197409030286,18171199123,1466611200,1573920000
45022219750709913X,18171199123,1480521600,1555603200
320982193303029348,13515541775,1470153600,1523808000
340122198108293713,13515541775,1498665600,1575216000
320982193303029348,15878906773,1462118400,1517932800
445100197902272800,15878906773,1454601600,1524067200
350723198611254720,18827593203,1508342400,1565020800
610202197412295669,18827593203,1436025600,1525622400
141129195501138300,14527057607,1456848000,1567008000
371721196410153459,14527057607,1445961600,1530460800
141129195501138300,18913648643,1472227200,1545321600
230125197807110604,18913648643,1427472000,1520697600
13102419640727466X,15943716240,1476720000,1570896000
530500197702247861,15943716240,1497369600,1565020800
13102419640727466X,15523996476,1430928000,1528473600
230407195703275222,15523996476,1479484800,1555084800
140700197005271303,13042904110,1482249600,1537200000
141026194106013752,13042904110,1462377600,1556640000
542525193107274518,18800414227,1421596800,1567008000
410821196403049132,18800414227,1433001600,1558800000
13012319660517852X,13786549922,1421078400,1553356800
331022196308012650,13786549922,1488211200,1554998400
659000197610017880,15685734390,1494172800,1558368000
430726193601234300,15685734390,1497024000,1550505600
622926193603173386,18031633002,1421164800,1536595200
520401195806067398,18031633002,1510675200,1567440000
622926193603173386,15221167376,1442073600,1556380800
520324197903132700,15221167376,1455206400,1517846400
610427195808070772,18018214170,1486742400,1533657600
450324199908281546,18018214170,1433433600,1532880000
610427195808070772,15115087306,1440777600,1567008000
445203196001317346,15115087306,1501257600,1517328000
511001200110048974,18822804668,1436371200,1544889600
130801196611285700,18822804668,1467388800,1565798400
630103194401033461,13692946001,1436803200,1515081600
520327194402058018,13692946001,1424880000,1565971200
330782195504028579,15716936944,1514304000,1535385600
44090019771223911X,15716936944,1441728000,1574092800
440825195804095072,13575669864,1485100800,1577116800
532532194506124345,13575669864,1466956800,1519228800
440825195804095072,13134418071,1471017600,1538150400
440106197005015955,13134418071,1442592000,1548172800
632200197008291028,15295861549,1431100800,1535558400
230125197807110604,15295861549,1457452800,1517846400
371301195911281529,13746884095,1436112000,1527609600
430223196506048013,13746884095,1459612800,1567094400
141034194907095938,18546165165,1490025600,1528646400
51082319711113132X,18546165165,1507046400,1517760000
141034194907095938,18234412574,1489680000,1515081600
450900199712080904,18234412574,1484928000,1520438400
450329194101028231,13162037235,1428336000,1548691200
220781193501232223,13162037235,1438185600,1532534400
450329194101028231,15759086546,1513180800,1554307200
150121193905133320,15759086546,1471449600,1555776000
450304195310059453,15214181801,1502294400,1533225600
620800194907155869,15214181801,1437840000,1521475200
450304195310059453,18684702587,1443628800,1569254400
610601198806078114,18684702587,1477756800,1516032000
440783199108183307,15928894926,1432224000,1576166400
513225196208013790,15928894926,1512316800,1515772800
440783199108183307,15394337789,1512489600,1559145600
350105196812243994,15394337789,1457366400,1572105600
410202195905154796,13343103901,1448726400,1568217600
210802194809180186,13343103901,1483632000,1527955200
410202195905154796,15621739042,1482336000,1518192000
511101194806066932,15621739042,1489248000,1559750400
371621198210083568,18525458960,1438272000,1535040000
130501197907207355,18525458960,1422460800,1573142400
371621198210083568,14721579125,1463500800,1542211200
130522199103265673,14721579125,1435507200,1557590400
610602193107263541,13413429511,1495296000,1540137600
430321193710299011,13413429511,1429718400,1570464000
610602193107263541,15735584077,1458144000,1544371200
320301199508014613,15735584077,1469635200,1570636800
632200194706279567,13720831716,1458403200,1567094400
340400195704084664,13720831716,1494604800,1565712000
61010119411219887X,15334977689,1452441600,1536163200
520626198604211664,15334977689,1469894400,1517760000
61010119411219887X,15230160907,1495209600,1557763200
140000198410081550,15230160907,1427731200,1542816000
21020119500221116X,15089137759,1476115200,1569081600
610402196804093763,15089137759,1495382400,1522944000
34070219771107733X,15311287770,1484755200,1539532800
33078119500330644X,15311287770,1476720000,1519747200
34070219771107733X,18144997282,1501603200,1574784000
510322193808306378,18144997282,1468684800,1526140800
360500194006074340,13987663327,1490284800,1517155200
430923198710115719,13987663327,1451923200,1540742400
360500194006074340,14520680828,1437408000,1574956800
411325197903069512,14520680828,1471276800,1528473600
150726193502062550,14795514030,1433001600,1566403200
330600196909132280,14795514030,1475510400,1534176000
150726193502062550,15996130194,1437753600,1544803200
231102198302165061,15996130194,1426867200,1528819200
230128200102223688,13779911442,1486137600,1570464000
520121195507234298,13779911442,1425744000,1525968000
621025197012133181,13632972094,1429632000,1525017600
371482195909241804,13632972094,1463932800,1534262400
621025197012133181,14569756466,1512230400,1545667200
320612193703200268,14569756466,1464019200,1563724800
532532196312195718,18846004187,1463846400,1526400000
530601198806125179,18846004187,1477238400,1548604800
511123196304100405,13202767062,1431878400,1563033600
320202193804276769,13202767062,1475596800,1537804800
511123196304100405,18848289041,1493654400,1551801600
520123193210302994,18848289041,1504022400,1517587200
361029193410076470,15977265111,1514736000,1537113600
630121194410054742,15977265111,1509292800,1568822400
361029193410076470,15967340286,1489852800,1532448000
141125194007214996,15967340286,1488729600,1550073600
220201195209032638,18719309834,1440259200,1574956800
330212195108255669,18719309834,1451836800,1572192000
371327199810301393,15950807175,1464278400,1519574400
320411196504200026,15950807175,1479830400,1574784000
230225193801272837,13002286547,1471363200,1517587200
140212194905107685,13002286547,1442851200,1569513600
230225193801272837,14540857846,1424361600,1575043200
411200197207261831,14540857846,1439136000,1571673600
130703198804139079,13082767804,1491321600,1565193600
441601196506301660,13082767804,1514736000,1573056000
411325196912089924,13735926303,1463414400,1520697600
140224195611229353,13735926303,1492185600,1527782400
411323193706037035,13780839677,1459958400,1550246400
512021194908249714,13780839677,1439395200,1531584000
411323193706037035,14707074511,1442592000,1521820800
411423194306066638,14707074511,1449072000,1543334400
451000197907286139,15868202232,1512662400,1550332800
130104198304061379,15868202232,1498060800,1517328000
451000197907286139,14762361285,1473091200,1545840000
430423197911080792,14762361285,1512748800,1573142400
65010419511030836X,13832216980,1439568000,1530547200
420501195502073934,13832216980,1428768000,1521993600
65010419511030836X,13611630537,1502812800,1517673600
370784199712157752,13611630537,1508860800,1528300800
371700200007227865,18555626684,1421424000,1552233600
220202193005216125,18555626684,1463068800,1565539200
230804198712217098,13541973105,1493481600,1515600000
53010219361010361X,13541973105,1483977600,1545494400
230804198712217098,15659004089,1496937600,1546358400
411503197601246475,15659004089,1451923200,1570809600
532926193805023376,18571499547,1504108800,1542211200
513423200003183582,18571499547,1428681600,1554998400
350100195004012825,13957901761,1431619200,1537977600
130803197809197690,13957901761,1502899200,1549987200
150923194104301698,15954643743,1507305600,1554998400
130922196701188960,15954643743,1488643200,1562515200
150923194104301698,18543917647,1444665600,1562774400
510124199404088051,18543917647,1478275200,1549036800
450102196902021599,18723622077,1505491200,1558022400
430528193008194813,18723622077,1447689600,1564243200
450102196902021599,18697630663,1448899200,1573315200
510681196203201151,18697630663,1507478400,1559923200
532322199803192749,15068312932,1427299200,1549123200
610801194507290994,15068312932,1464278400,1574092800
532322199803192749,18570334596,1466006400,1572019200
150722200007269076,18570334596,1485446400,1548432000
211223198905036940,18250600539,1487088000,1524240000
21050119580920504X,18250600539,1458057600,1560960000
211223198905036940,13291004168,1489075200,1525363200
130732196406026178,13291004168,1472745600,1553702400
653227197505011933,14595667792,1471104000,1525536000
654022198502133743,14595667792,1496851200,1537718400
621027199212144768,14520635304,1505491200,1557244800
520627193103220064,14520635304,1459872000,1551628800
210403197803086269,18151635929,1481558400,1577635200
540222197701038252,18151635929,1450454400,1556553600
210403197803086269,18636436760,1484323200,1559664000
131121198108160780,18636436760,1478707200,1520006400
540235194208271577,14580436876,1454601600,1576080000
532502196005305093,14580436876,1422288000,1560528000
610723200012315855,14540602903,1443715200,1550332800
451301193905158058,14540602903,1427558400,1538496000
510503197308051073,13039338321,1497456000,1543766400
451201199312126079,13039338321,1471881600,1533916800
510503197308051073,13470893042,1435248000,1532275200
620423194106284890,13470893042,1476115200,1536508800
440514198510219509,13421308330,1451923200,1522252800
450323194303289239,13421308330,1498060800,1543075200
441900196011254604,13551150247,1487606400,1575907200
530702197210171446,13551150247,1503849600,1544284800
370781196508171431,13002194268,1461168000,1569945600
231003193606055601,13002194268,1492963200,1544803200
370781196508171431,14545700029,1442332800,1531411200
320902194910105368,14545700029,1457020800,1568822400
370828198306020603,14776662149,1505923200,1562947200
210111198003252394,14776662149,1469289600,1557331200
54023519321008686X,13060681368,1513872000,1543939200
653130194809149797,13060681368,1490803200,1558108800
54023519321008686X,13786254832,1485705600,1553270400
522328199703310142,13786254832,1428768000,1541952000
53011119851217494X,13585707006,1514044800,1573488000
520327194902183587,13585707006,1502899200,1559404800
53011119851217494X,15588082738,1511193600,1522598400
610626195112071683,15588082738,1493481600,1522771200
350128194305115352,15068508480,1448467200,1545840000
431121199807266790,15068508480,1431187200,1565020800
350128194305115352,13274081753,1432310400,1556208000
130524197802170773,13274081753,1507564800,1519315200
230406198503278864,18116044360,1453824000,1554912000
140826195606151411,18116044360,1483372800,1520611200
